BatchID,CropType,FarmLocation,SoilMoisture%,TemperatureC,Rainfallmm,Fertilizerkgperha,Yieldtonnesperha,PestRiskScore,HarvestRobotUptime%,HarvestDate,StorageTemperatureC,Humidity%,SpoilageRate%,GradingScore,PredictedShelfLifedays,StorageDays,ProcessType,PackagingType,PackagingSpeedunitspermin,DefectRate%,MachineryUptime%,TransportMode,TransportDistancekm,FuelUsageLper100km,DeliveryTimehr,DeliveryDelayFlag,SpoilageInTransit%,RetailInventoryunits,SalesVelocityunitsperday,DynamicPricingIndex,WastePercentage%,HouseholdWastekg,RecipeRecommendationAccuracy%,SatisfactionScore010,WasteType,SegregationAccuracy%,UpcyclingRate%,BiogasOutputm3,minprice,maxprice,modalprice,marketname,latitude,longitude
FarmAB00108,corn,FarmAField3,37.54828433,23.84704459,176.0719937,231.5992582,8.58952007,22.32748956,97.88081033,2025-05-19,2.448166507,88.120664,1.876490347,A,21.65767215,19.54382614,Fresh,Aluminum,295.1814916,0.507243211,97.91944124,Air,1715.225836,39.63499821,34.89917877,0,13.59130591,8247.53967,349.116087,0.932346226,7.787060953,0.760242837,75.35434126,9.462972719,Organic,82.31814086,14.6685717,45.93314408,676,1787,1068,Nelamangala Market,13.10951768,77.39865122
FarmAB00109,wheat,FarmAField1,41.1548541,19.79574718,47.33703874,186.8615767,9.121690287,6.167394251,95.42631492,2025-05-25,7.114487955,84.83196621,7.706774663,A,8.044047778,13.67965756,Drying,Glass,391.291258,1.169278162,98.52903422,Train,906.3421424,15.15271444,64.30987962,0,0.182351572,9333.834031,111.0635358,0.531149093,3.72007614,2.291617973,79.92112101,9.916236018,Mixed,93.32628243,13.36646173,75.21286995,516,1502,829,KR Market,12.96783594,77.58484357
FarmAB00110,corn,FarmAField2,58.0143132,16.8774658,181.5387413,162.7276119,9.303338504,23.63369666,95.56007415,2025-05-29,7.940890237,86.25735465,2.042452198,A,16.95585058,1.198126289,Fresh,Glass,389.3484561,1.13850871,97.68377202,Ship,1701.589266,20.84335811,51.54049452,0,10.11029879,5488.114265,202.0110929,0.759576449,6.779103445,1.756096937,82.46877097,8.440892008,Packaging,82.15537552,30.69655275,90.55388379,652,1816,1128,Yeshwanthpur Market,13.01500796,77.49966787
FarmAB00111,corn,FarmAField3,63.86644569,18.65731994,118.3777478,277.6178196,7.261870539,18.11164595,96.05473521,2025-05-30,6.056313543,81.98197321,5.293058803,A,17.65268887,5.852856209,Fresh,Glass,58.07555536,0.680191149,96.03269302,Ship,1791.5259,39.95661177,6.354225832,0,0.777536987,2082.791977,448.880641,0.533676404,0.499152549,0.468882631,94.09752596,9.772363544,Packaging,98.94127515,75.27812125,83.53725303,739,1824,1137,Nelamangala Market,13.09079986,77.3927941
FarmAB00112,wheat,FarmAField1,64.25297168,33.69227995,70.04364934,124.4898629,8.518311869,3.428019002,96.06599357,2025-06-04,4.675749842,85.39355055,7.829050299,B,10.81378396,5.953552698,Freezing,Plastic,106.8142023,1.14483582,97.69843141,Truck,171.7923076,38.32348948,12.3112131,0,8.232879976,6206.157718,110.1150279,1.379185773,2.682232401,2.430652426,73.47684171,9.868608228,Packaging,83.48559562,46.62491385,19.68878718,540,1468,925,KR Market,12.96816606,77.58754813
FarmAB00113,corn,FarmAField2,46.18032508,27.76541188,141.6362391,180.900569,9.796043027,12.43513753,97.92873831,2025-06-05,5.88544186,78.22543595,2.994374137,A,6.999134859,2.315831819,Freezing,Aluminum,346.8332149,0.386546136,96.18691056,Air,1772.756288,48.81166268,2.548911354,0,4.314490936,7454.526787,258.8244813,0.743396683,0.536132302,4.603698252,91.31284957,9.832841089,Mixed,91.28869539,29.02505613,44.11505522,660,1712,1124,Yeshwanthpur Market,13.0261873,77.50418071
FarmAB00114,tomato,FarmAField3,65.51080395,25.33392515,96.33339759,224.4104679,7.961926576,25.90554422,96.00292264,2025-06-15,5.566375155,81.75456482,0.140127927,A,24.41809076,19.23670384,Drying,Cardboard,122.7289151,1.238283388,97.87371692,Ship,924.222158,41.63632266,46.16452532,0,4.601648993,7405.382194,215.443114,1.05733717,7.802745068,0.200295595,85.41219251,9.270828714,Mixed,87.81611686,37.94167562,19.94115978,847,2565,1442,Nelamangala Market,13.10908668,77.38703872
FarmAB00115,rice,FarmAField1,64.03713795,28.14222657,75.59751802,249.1179439,8.781649293,27.68880695,97.53239225,2025-06-28,4.301673562,88.60697664,1.953178323,A,8.050876303,10.0868506,Canning,Plastic,164.9720051,2.407062987,98.81613251,Truck,1045.343354,48.27704477,33.33713978,0,5.294377552,5262.345339,18.88078011,0.538979321,6.535791258,1.457304567,78.35041494,9.259641309,Mixed,82.40134203,51.90165752,26.44718167,483,1554,919,KR Market,12.97795086,77.59539934
FarmAB00116,rice,FarmAField2,67.42539977,23.71345797,141.0168729,164.836702,8.107691445,13.97100367,96.9770954,2025-07-17,2.393756867,91.79581947,6.647017531,A,19.85726876,18.02047735,Freezing,Plastic,475.9870794,1.437210189,97.8855738,Ship,1271.855397,39.58891755,11.39923956,0,9.319386736,777.7413214,398.4514757,1.166847391,6.82037937,1.037704681,84.29176795,8.806421266,Mixed,80.52903424,55.70647607,50.35469815,539,1450,908,Yeshwanthpur Market,13.01714849,77.50243331
FarmAB00117,wheat,FarmAField3,61.41362604,29.60078633,49.74483089,260.5228538,8.362803917,14.42510934,97.29317751,2025-07-20,6.929077684,80.84138335,6.916870688,A,28.41122935,7.122094565,Canning,Plastic,302.0820163,0.054000267,98.45152201,Truck,1856.446083,25.4318273,69.05538847,0,5.010749485,3774.01809,43.83249409,0.823027346,7.503721851,1.190733268,78.69832002,9.504795765,Mixed,91.83191336,20.77436568,6.810902472,532,1420,976,Nelamangala Market,13.0957714,77.397488
FarmAB00118,lettuce,FarmAField1,56.75953019,15.95432255,66.0505058,242.2294353,8.645809354,27.55364175,98.35242785,2025-08-25,4.231001175,71.09154144,6.148154916,A,26.90262981,3.379437838,Fresh,Cardboard,387.8282781,1.264332125,95.00841537,Truck,87.27638414,18.68777228,39.07618068,0,10.99048576,9215.589424,242.3849603,1.397919187,0.680827889,4.542172759,87.2863767,9.062588037,Mixed,95.32839371,78.39221736,21.81743296,522,1418,973,KR Market,12.96224855,77.58424869
FarmAB00119,wheat,FarmAField2,53.22746486,26.32074421,86.8903689,66.55899446,8.64676594,17.61204672,96.61752601,2025-09-02,6.91271386,74.0418136,0.904878553,B,11.94381559,10.01238609,Freezing,Aluminum,301.0913325,0.081525048,97.8702885,Air,979.8447632,42.36383522,18.93253059,0,6.067910784,5886.044207,284.7323645,1.388118189,3.08478074,2.340345271,82.58147376,9.354876142,Mixed,95.99829757,48.13405589,93.53781613,474,1439,943,Yeshwanthpur Market,13.01366067,77.49806052
FarmAB00120,lettuce,FarmAField3,44.89131066,18.17292895,50.73643477,61.4653166,7.605191387,0.985400107,98.08364551,2025-09-08,3.515052498,70.52152848,6.364082974,A,26.28621594,3.16517606,Drying,Aluminum,298.6311267,2.898730232,98.31835023,Ship,1391.057983,37.54522275,37.04224998,0,1.025298005,5429.486238,317.9289637,0.825290618,0.568279112,2.331497065,74.76776034,8.856915808,Mixed,89.17155599,19.49818225,46.61162927,478,1552,966,Nelamangala Market,13.10490466,77.39053815
FarmAB00121,rice,FarmAField1,67.6053377,17.40329296,81.04041736,205.2014211,9.053714644,27.38248389,96.68814424,2025-09-14,2.006176879,86.33157548,7.349422376,B,5.008312653,10.23429456,Drying,Aluminum,92.36835956,0.382361878,95.16223495,Air,1459.278568,16.68651043,49.57342329,0,11.75639764,2761.649792,347.4294984,1.400960896,1.686344812,3.802878212,73.38090916,9.462992928,Mixed,94.77165388,72.55446773,44.5386526,517,1572,865,KR Market,12.96975353,77.58001092
FarmAB00122,wheat,FarmAField2,68.94655347,21.83759333,114.294605,136.8533521,7.263604334,7.446793283,96.41548551,2025-09-28,2.9536297,78.30786563,4.80487634,A,5.44219524,18.48564644,Drying,Glass,204.6484367,2.123064979,98.48639091,Truck,1400.438241,27.60176631,7.336745258,0,4.286374869,3747.644307,134.1034679,1.496157673,1.834926216,0.77246102,85.85417478,9.648943035,Packaging,92.78409554,15.22469018,1.456715475,504,1400,958,Yeshwanthpur Market,13.01850803,77.49127108
FarmAB00123,potato,FarmAField3,41.35683899,16.83598132,148.1947722,102.2826978,7.41647432,17.32895862,98.83450871,2025-10-11,4.811236501,83.56196589,7.527002851,A,20.0638291,10.89459469,Freezing,Glass,177.0939044,2.918328969,96.02677691,Train,312.1485023,48.48799354,21.22926705,0,6.491503194,8963.926283,14.88960056,1.325415664,3.752857688,2.436326771,96.16997797,8.292872513,Mixed,93.76083602,73.54148032,24.73997471,517,1534,919,Nelamangala Market,13.09416507,77.39864788
FarmAB00124,tomato,FarmAField1,42.21455441,16.88313977,153.4389706,194.9124836,7.008132698,4.965399523,95.73748368,2025-10-18,7.66582181,82.33192117,6.61471107,A,14.11995548,12.71349481,Canning,Glass,225.8277645,2.478117155,97.66116841,Ship,633.8213973,32.5140401,58.48758436,0,10.28165825,6697.984171,364.4873946,1.344871348,2.14849734,2.149926071,79.97477291,9.665859431,Organic,89.3593811,79.75959594,86.6292436,807,2598,1467,KR Market,12.96430796,77.59716675
FarmAB00125,corn,FarmAField2,49.42455014,21.22826619,164.5580704,135.3908026,7.350088192,1.016374807,95.36134784,2025-10-28,2.613161718,72.03816224,5.335772136,A,14.66152103,3.976130303,Fresh,Cardboard,409.2548847,2.097946125,98.20141952,Train,749.4952746,30.14551976,34.17654093,0,4.986842357,7895.131565,272.4717337,0.749008736,0.807824855,2.984553453,91.25700311,9.080593064,Packaging,92.03482306,59.03022594,16.46284283,684,1750,1122,Yeshwanthpur Market,13.02605787,77.49318292
