BatchID,CropType,FarmLocation,SoilMoisture%,TemperatureC,Rainfallmm,Fertilizerkgperha,Yieldtonnesperha,PestRiskScore,HarvestRobotUptime%,HarvestDate,StorageTemperatureC,Humidity%,SpoilageRate%,GradingScore,PredictedShelfLifedays,StorageDays,ProcessType,PackagingType,PackagingSpeedunitspermin,DefectRate%,MachineryUptime%,TransportMode,TransportDistancekm,FuelUsageLper100km,DeliveryTimehr,DeliveryDelayFlag,SpoilageInTransit%,RetailInventoryunits,SalesVelocityunitsperday,DynamicPricingIndex,WastePercentage%,HouseholdWastekg,RecipeRecommendationAccuracy%,SatisfactionScore010,WasteType,SegregationAccuracy%,UpcyclingRate%,BiogasOutputm3,minprice,maxprice,modalprice,marketname,latitude,longitude
FarmDB00108,potato,FarmDField3,58.66584658,27.56303437,176.4166066,119.2804625,8.999350714,10.60108282,95.01709491,2025-05-05,6.059781528,85.53347121,3.029976708,B,9.094619968,19.02856469,Fresh,Cardboard,483.306772,4.200471853,94.78742011,Ship,900.1469693,41.16648708,46.48192408,0,11.25905897,5116.850555,153.9594316,1.083055262,8.654608668,4.47502535,96.76520274,7.609888809,Organic,87.48595715,19.11902552,69.66811585,461,1543,957,Nelamangala Market,13.09982077,77.39848582
FarmDB00109,potato,FarmDField1,37.99866568,30.79167836,52.14173566,179.5976867,6.841936181,17.44752502,95.40380286,2025-05-16,2.488340629,75.73525515,7.498830312,B,7.19864125,3.911865668,Fresh,Glass,164.316675,2.662272013,96.79918007,Train,262.7187987,21.66687417,58.80597895,0,9.809550757,8376.987228,72.26428133,0.500322403,6.747927706,1.118018065,88.04718051,7.967846482,Organic,82.28335838,27.49672188,44.23843926,469,1536,918,KR Market,12.97203727,77.59653571
FarmDB00110,rice,FarmDField2,67.30926897,34.66899756,49.90008247,281.0277601,8.721360818,21.11892613,95.19903223,2025-05-22,3.800072723,94.54611649,7.028824791,B,23.64897409,2.902149996,Canning,Plastic,280.1202273,1.871158915,92.99585986,Air,1385.99532,49.04673573,29.16882805,0,11.65127822,1799.166759,205.1655881,1.141317414,4.640021108,0.862971497,92.46408601,7.779702642,Packaging,82.03448115,69.17853271,87.42062532,499,1497,899,Yeshwanthpur Market,13.02697485,77.49970935
FarmDB00111,wheat,FarmDField3,46.27317956,18.02193415,193.4376492,128.5347233,8.127281164,37.0640266,94.45188597,2025-05-23,2.745240845,94.4245682,3.559214202,A,15.60269318,16.34901856,Canning,Cardboard,316.6104818,3.126982503,94.55481086,Truck,564.9532945,17.78032566,13.8789857,0,2.198488275,9953.865386,129.076558,0.625806699,5.328958517,1.923592153,90.58632849,8.434314045,Organic,81.45178708,14.93176024,8.663831445,502,1501,830,Nelamangala Market,13.0994555,77.38131142
FarmDB00112,corn,FarmDField1,37.44456519,28.56995761,117.4508662,208.5634338,6.360985574,28.78234923,90.2661167,2025-05-25,7.52924079,83.69507535,9.304510701,B,20.09364045,2.084701116,Freezing,Plastic,345.9210553,2.243581147,93.12641174,Train,462.1899718,29.90734436,34.06468041,0,3.136475985,4995.93498,331.3508749,1.099033823,4.721440011,2.599860102,87.23830292,8.698748934,Mixed,94.37504263,27.4945141,22.3392252,735,1727,1047,KR Market,12.96539792,77.59051752
FarmDB00113,lettuce,FarmDField2,38.2439058,27.99362644,19.0634541,53.56305727,6.893019413,16.29776783,91.00534838,2025-05-25,2.282345457,76.26439487,9.943368521,A,20.30012247,18.59181098,Fresh,Aluminum,459.9616642,4.522042688,94.77600542,Air,577.685989,32.42191991,54.28837511,0,13.67520494,2549.781023,121.6782013,1.103953547,4.702532162,2.407280495,94.39073393,8.042259598,Packaging,97.53706601,77.04699341,27.72588447,487,1499,879,Yeshwanthpur Market,13.02511247,77.49648188
FarmDB00114,lettuce,FarmDField3,57.71345346,31.40707318,174.731866,253.219377,6.236861277,44.23853471,92.4523226,2025-06-25,6.074018276,71.53700531,2.391912459,B,19.64644592,1.680905535,Canning,Plastic,401.7704678,3.521431619,95.89750952,Ship,1667.437988,32.82501487,32.71121199,0,7.463763208,1997.304074,336.4311874,1.09081783,5.425245602,0.378129095,85.3974308,8.238881442,Packaging,82.17418514,68.65417406,83.41231704,477,1518,917,Nelamangala Market,13.1064899,77.39230578
FarmDB00115,rice,FarmDField1,43.78593173,19.02053346,41.73629791,139.3414779,8.268355107,25.321123,93.3899487,2025-07-04,4.326198554,91.91360384,3.321145854,B,8.244221161,10.74877852,Freezing,Cardboard,305.9868965,3.325822847,94.35263543,Truck,1041.115824,29.1977407,19.30339011,0,6.161227237,3100.366999,397.9464967,1.315077831,4.811072468,3.408545058,88.63442874,7.680949927,Organic,94.55224089,28.1926337,41.77901882,519,1444,949,KR Market,12.96133032,77.59511346
FarmDB00116,lettuce,FarmDField2,48.97177894,34.76427608,170.8972112,172.7154498,7.011949074,35.20588842,93.01235392,2025-07-17,5.880621671,87.65782518,8.578845504,A,9.163365092,2.850623013,Fresh,Glass,379.841982,1.879572984,94.63109913,Ship,1281.776891,44.55846365,34.66374191,0,13.2909201,4434.346395,398.9951569,1.436047205,7.843470868,1.311231659,98.80878203,8.522532991,Mixed,89.78555525,54.38461014,84.60592024,529,1514,919,Yeshwanthpur Market,13.02886344,77.49333974
FarmDB00117,rice,FarmDField3,37.12596203,25.27019827,25.79850089,123.4940481,7.675711637,45.93766646,93.45173027,2025-07-22,4.541797255,74.08791041,9.814147719,C,11.86114986,4.253087936,Freezing,Plastic,84.03749358,2.312775124,91.74137111,Truck,692.6737713,48.45476438,57.09942205,0,6.015615594,6018.67624,176.6403072,0.995057514,6.098154039,0.69477313,93.55888213,8.689526728,Packaging,81.51489795,59.72773956,7.602183615,494,1483,951,Nelamangala Market,13.09714111,77.38288244
FarmDB00118,tomato,FarmDField1,43.62115755,17.32288198,144.6364342,245.389504,8.378742461,45.72967867,93.37764751,2025-08-09,2.722443349,87.96692945,9.397487576,A,24.8423423,14.51757306,Canning,Plastic,137.7827572,2.073247888,93.12549709,Truck,136.647078,25.9562498,53.54521766,0,4.933435332,1097.482507,460.7083791,1.038720329,6.51797192,4.760226877,93.76428254,8.507541903,Mixed,83.32571635,36.15710756,87.78243283,820,2411,1471,KR Market,12.9718329,77.59949964
FarmDB00119,tomato,FarmDField2,46.16990076,25.98011208,170.6468853,157.0806449,7.836494408,17.40267473,94.31188915,2025-09-01,5.818153307,84.37165384,2.249295832,A,28.61230202,19.11887902,Freezing,Cardboard,487.0950081,4.832093524,92.98137948,Ship,1518.33797,37.66503723,31.09427444,0,13.50981738,2643.902194,19.48238273,1.213095706,7.185494591,4.196048776,73.76357044,7.433750942,Packaging,94.52433191,79.15749415,69.39602332,799,2491,1418,Yeshwanthpur Market,13.01527289,77.50564435
FarmDB00120,corn,FarmDField3,42.28447314,16.65652466,131.7520063,223.3796726,6.683141959,12.8757451,93.06415166,2025-09-10,5.742552033,88.23678387,3.352166082,A,16.61134364,12.32263786,Drying,Cardboard,221.6792823,1.009707496,96.80353967,Train,1595.468609,47.09728846,62.67379631,0,13.16538789,2664.620496,206.9865364,1.277244851,4.552063796,4.370894006,90.0514097,8.946516633,Packaging,96.9551572,33.20544306,46.31122274,690,1858,1020,Nelamangala Market,13.09959744,77.38598119
FarmDB00121,corn,FarmDField1,47.96184504,16.86037673,62.20841431,114.5988249,7.265701672,30.98622067,91.38258817,2025-09-28,2.032320593,75.20082779,4.507304183,A,27.56634016,13.57723344,Freezing,Plastic,263.1990919,1.122616474,96.4017026,Ship,1893.547679,39.15705578,2.519988709,0,14.28010048,1548.847606,284.1521218,0.504369446,10.46459249,4.376741936,86.57302348,7.214148694,Organic,90.54709989,22.41418453,89.32349031,723,1887,1145,KR Market,12.96601031,77.5907874
FarmDB00122,potato,FarmDField2,57.3756702,17.61923986,111.3656251,213.8017216,6.598004354,23.5703245,96.71267501,2025-10-02,4.553838303,92.19780798,8.748106371,A,6.538624999,19.90598384,Fresh,Aluminum,147.1469773,2.894377662,92.95939391,Truck,359.5413125,24.98558218,21.12427144,0,3.719396385,2820.586903,419.3299298,1.321187719,10.31186071,0.620042741,89.46327039,7.219250977,Organic,89.66218182,52.23493524,45.10870983,505,1574,862,Yeshwanthpur Market,13.02385851,77.50625255
FarmDB00123,lettuce,FarmDField3,30.7158173,24.22391626,54.28055401,88.1396414,8.718159596,27.81425321,94.346363,2025-10-17,3.55858129,70.05520281,2.612993151,C,29.91457809,9.315552472,Freezing,Glass,359.7261894,1.50436368,91.94392253,Air,1895.885387,25.42756154,14.26769286,0,11.19776482,1241.535074,340.3945721,0.507955041,6.081024659,0.477060626,92.39063655,8.037886584,Mixed,97.60078578,56.04337124,37.21792091,505,1497,843,Nelamangala Market,13.09301627,77.38457212
FarmDB00124,rice,FarmDField1,30.95832353,25.98011692,104.8306933,118.1946721,7.635813005,11.81038085,96.06993569,2025-10-25,4.494797979,88.45222534,3.246802603,B,14.47900985,17.54232063,Freezing,Glass,196.4765842,4.753466087,96.54859925,Air,168.2013696,24.07391638,52.77683578,0,5.390714583,7816.099408,458.567007,1.086946016,11.28831452,3.566751906,90.51446641,8.857395785,Mixed,88.44908646,78.11006645,88.62152289,469,1414,905,KR Market,12.96437233,77.58959657
FarmDB00125,lettuce,FarmDField2,44.44632809,26.17605527,115.0481574,212.620678,7.639796588,15.92731341,90.95872045,2025-10-28,3.538808673,87.49289129,6.254941095,A,17.39678822,13.87602933,Fresh,Cardboard,139.1322334,3.927540156,95.81240467,Ship,1979.959967,26.25163243,2.101165012,0,6.030993643,9518.671842,373.9790976,1.394531322,9.355449531,2.46133177,73.19407957,8.352589922,Packaging,97.13939125,20.96670019,85.30118106,541,1549,897,Yeshwanthpur Market,13.01011914,77.49548169
